<Mahagujarat_Movement>	Mahagujarat Movement
<de/Gefechte_bei_Tauberbischofsheim>	Gefechte bei Tauberbischofsheim
<Battle_of_Bagdoura>	Battle of Bagdoura
<Siege_of_Toulouse_(1217–18)>	Siege of Toulouse (1217–18)
<fr/Bataille_de_Noirmoutier_(1794)>	Bataille de Noirmoutier
<Ottoman–Venetian_War_(1714–18)>	Ottoman–Venetian War
<ar/الحرب_الأهلية_الكردية_العراقية>	الحرب الأهلية الكردية العراقية
<Siege_of_Limerick_(1650–51)>	Siege of Limerick (1650-51)
<fr/Combat_de_Fleurigné_(1795)>	Combat de Fleurigné (1795)
<Battle_of_Marengo>	Battle of Marengo
<Battle_of_Fort_Albany_(1693)>	Battle of Fort Albany
<Unholy_alliance_(geopolitical)>	Unholy alliance (geopolitical)
<Great_Siberian_Ice_March>	Great Siberian Ice March
<Siege_of_Nara>	Siege of Nara
<Khaibalikend_Massacre>	Khaibalikend Massacre
<Oxfordshire_Rising_of_1596>	Oxfordshire Rising of 1596
<Walton_War>	Walton War
<Battle_of_Paardeberg>	Battle of Paardeberg
<fr/Seconde_campagne_d'Arenales_dans_la_sierra_du_Pérou>	Seconde campagne d'Arenales dans la sierra du Pérou
<Battle_of_Lower_Sioux_Agency>	Battle of Lower Sioux Agency
<fr/Bataille_de_Guérande_(1815)>	Bataille de Guérande (1815)
<fr/Bataille_de_San_Félix>	Bataille de San Félix
<Siege_of_Uxellodunum>	Siege of Uxellodunum
<Callao_Affair>	Callao Affair
<fr/Opérations_anti-partisans_en_Croatie>	Opérations anti-partisans en Croatie
<fr/Invasion_de_Banu_Lahyan>	Invasion de Banu Lahyan
<Indian_Ocean_raid_(1944)>	Indian Ocean campaigns
<nl/Aanval_op_Halle_(1580)>	Aanval op Halle (1580)
<Lesko_uprising>	Lesko uprising
<Siege_of_Danzig_(1577)>	Siege of Danzig
<2011_Lebanese_protests>	2011 Lebanese protests
<Operation_Harpoon_(1942)>	Operation Harpoon (1942)
<Battle_of_Nanpēng_Archipelago>	Battle of Nanpeng Archipelago
<Battle_of_Pentemili_beachhead>	Battle of Pentemili beachhead
<Battle_of_Anchem>	Battle of Anchem
<Siege_of_Gaeta_(1860)>	Siege of Gaeta
<nl/Inname_van_Goch>	Inname van Goch
<September_1982_Rentería_attack>	September 1982 Renteria attack
<Operation_Undeniable_Victory>	Operation Undeniable Victory
<fr/Siège_de_Beaucaire>	Siege de Beaucaire
<Campaign_to_Suppress_Bandits_in_northeastern_Guizhou>	Campaign to Suppress Bandits in northeastern Guizhou
<2011_Kurdish_protests_in_Iraq>	2011 Kurdish protests in Iraq
<fr/Guerre_éthio-mahdiste>	Guerre ethio-mahdiste
<fr/Bataille_de_Montépilloy>	Bataille de Montépilloy
<Battle_of_Old_Baldy>	Battle of Old Baldy
<Malta_War>	Malta War
<Bergmann_Offensive>	Bergmann Offensive
<Siege_of_Itami_(1579)>	Siege of Itami (1579)
<de/Kampf_um_Ungarn>	Kampf um Ungarn
<Operation_Undertone>	Operation Undertone
<Latin_War>	Latin War
<Emperor_Taizong's_campaign_against_Eastern_Tujue>	Emperor Taizong's campaign against Eastern Tujue
<Second_Persian_invasion_of_Greece>	Second Persian invasion of Greece
<Montenegrin–Ottoman_War_(1861–62)>	Montenegrin–Ottoman War
<Battle_of_Poimanenon>	Battle of Poimanenon
<Zliten_uprising>	Zliten uprising
<Capture_of_the_Bahamas_(1783)>	Capture of the Bahamas
<Kostka-Napierski_Uprising>	Kostka-Napierski Uprising
<Battle_of_Fort_Duquesne>	Battle of Fort Duquesne
<Hawthorn_Ridge_Redoubt>	Hawthorn Ridge Redoubt
<Federalist_revolts>	Federalist revolts
<Battle_of_Pelee_Island>	Battle of Pelee Island
<Battle_of_Brumath>	Battle of Brumath
<Roquebert's_expedition_to_the_Caribbean>	Roquebert's expedition to the Caribbean
<American_Revolutionary_War>	War of the Insurrection
<Action_of_6_June_1942>	Action of 6 June 1942
<Operation_Phantom_Strike>	Operation Phantom Strike
<Capture_of_Cayo_Cocina>	Capture of Cayo Cocina
<Battle_of_Ruspina>	Battle of Ruspina
<Operation_Anaconda>	Operation Anaconda
<Battle_of_the_Little_Bighorn>	Battle of the Little Bighorn
<Air_Battle_of_El_Mansoura>	Air Battle of El Mansoura
<Battle_of_Rastarkalv>	Battle of Rastarkalv
<Battle_of_Muroyama>	Battle of Muroyama
<Russo-Turkish_War_(1787–92)>	Russo-Turkish War
<Battle_of_Hartsville>	Battle of Hartsville
<Battle_of_Jaji>	Battle of Jaji
<Operation_Cockpit>	Operation Cockpit
<Battle_of_Pengcheng>	Battle of Pengcheng
<Battle_of_Bạch_Đằng_(1288)>	Battle of Bạch Đằng
<Battle_of_Himara>	Battle of Himara
<Operation_Tariq_al-Qods>	Operation Tariq al-Qods
<Battle_of_Piva_Forks>	Battle of Piva Forks
<Battle_of_Kraaipan>	Battle of Kraaipan
<Battle_of_Wigan_Lane>	Battle of Wigan Lane
<it/Occupazione_jugoslava_dell'Istria_e_della_Venezia_Giulia>	Occupazione jugoslava dell'Istria e della Venezia Giulia
<Penn's_Creek_Massacre>	Penn's Creek Massacre
<Ethiopian_Civil_War>	Ethiopian Civil War
<2013–14_Bulgarian_protests_against_the_Oresharski_cabinet>	2013–14 Bulgarian protests against the Oresharski cabinet
<Abaza_rebellion>	Abaza rebellion
<Persian_Campaign>	Persian Campaign
<Allied_advance_from_Paris_to_the_Rhine>	Allied advance from Paris to the Rhine
<Siege_of_Padua>	Siege of Padua
<Battle_of_Sultanpet_Tope>	Battle of Sultanpet Tope
<Operation_Biting>	Operation Biting
<Bát_Nhã>	Bat Nha
<Battle_of_Riyadh_(1902)>	Battle of Riyadh (1902)
<Battle_of_Eckmühl>	Battle of Eckmuehl
<Mongol_invasions_of_Syria>	Mongol invasions of Syria
<Former_Nine_Years_War>	Former Nine Years War
<Siege_of_Khartoum>	Siege of Khartoum
<Thamshavn_Line_sabotage>	Thamshavn Line sabotage
<Siege_of_Ichijōdani_Castle>	Siege of Ichijodani Castle
<Battle_of_Heliopolis_(1800)>	Battle of Heliopolis
<Siege_of_Königsberg>	Siege of Koenigsberg
<Buffalo_Soldier_tragedy_of_1877>	Buffalo Soldier tragedy of 1877
<Battle_of_Multan>	Battle of Multan
<November_2012_Jordanian_protests>	November 2012 Jordanian protests
<Battle_of_Wilno_(1939)>	Battle of Wilno (1939)
<Battle_of_Saragarhi>	Battle of Saragarhi
<Battle_of_Marabda>	Battle of Marabda
<Operation_Karbala-4>	Operation Karbala-4
<Battle_of_Kumeyki>	Battle of Kumeyki
<Battle_of_Mollet>	Battle of Mollet
<Sack_of_Rome_(410)>	Sack of Rome
<Battle_of_Maroua–Miskin>	Battle of Maroua-Miskin
<Short_Hills_Raid>	Short Hills Raid
<Raid_on_Pickawillany>	Raid on Pickawillany
<Japanese_invasion_of_Vigan>	Japanese invasion of Vigan
<Operation_Stone_Age>	Operation Stone Age
<Battle_of_Serres_(1205)>	Battle of Serres
<de/Kampf_um_Elsaß-Lothringen_(1944)>	Kampf um Elsass-Lothringen (1944)
<Action_of_21_July_1781>	Action of 21 July 1781
<Siege_of_Port_Royal_(1707)>	Battle of Port Royal
<Naval_Battle_of_Tarragona_(July_1641)>	Naval Battle of Tarragona (July 1641)
<Siege_of_Anjadiva_(1506)>	Siege of Anjadiva
<East_Sea_Campaign>	East Sea Campaign
<Battle_of_Arkinholm>	Battle of Arkinholm
<2001_EDSA_Revolution>	2001 EDSA Revolution
<Battle_of_Adrianople_(1913)>	Battle of Adrianople
<Battle_at_Nicosia_Hospital>	Battle at Nicosia Hospital
<Lamian_War>	Lamian War
<Battle_of_Mullihambato>	Battle of Mullihambato
<Battle_of_Wakefield>	Battle of Wakefield
<Revolt_of_Cairo>	Revolt of Cairo
<fr/Deuxième_bataille_d'Angostura>	Deuxieme bataille d'Angostura
<Operation_Karbala-6>	Operation Karbala-6
<December_2013_Kinshasa_attacks>	December 2013 Kinshasa attacks
<Siege_of_Đông_Quan>	Siege of Đông Quan
<Siege_of_Brahan>	Brahan
<Battle_of_Longewala>	Battle of Longewala
<Siege_of_Futamata>	Siege of Futamata
<Operation_Desert_Thrust>	Operation Desert Thrust
<Battle_of_Shallow_Ford>	Battle of Shallow Ford
<Capture_of_Saint_Martin_(1633)>	Capture of Saint Martin
<Waziristan_campaign_(1919–20)>	Waziristan campaign (1919-20)
<Siege_of_Magdeburg_(1806)>	Siege of Magdeburg
<Libertad_(schooner)_1847>	Libertad
<Battle_of_Schwaderloh>	Battle of Schwaderloh
<Battle_of_Gazala>	Battle of Gazala
<Battle_of_the_Hongorai_River>	Battle of the Hongorai River
<Operation_Platinum_Fox>	Operation Platinum Fox
<Timeline_of_the_Egyptian_Crisis_under_the_Supreme_Council_of_the_Armed_Forces>	Timeline of the Egyptian Crisis under the Supreme Council of the Armed Forces
<de/Schlacht_bei_Grynau>	Schlacht bei Grynau
<Operation_Polkovodets_Rumyantsev>	Operation Polkovodets Rumyantsev
<Rhine_Campaign_of_1796>	Rhine Campaign of 1796
<Convoy_SC_107>	Convoy SC 107
<Polish–Lithuanian–Teutonic_War>	Polish-Lithuanian-Teutonic War
<Battle_of_Beaufort>	Battle of Beaufort
<Battle_of_Shayuan>	Battle of Shayuan
<Campaigns_of_1795_in_the_French_Revolutionary_Wars>	Campaigns of 1795 in the French Revolutionary Wars
<Nine_Years'_War_(Ireland)>	Nine Years' War
<Battle_of_Munda>	Battle of Munda
<Battle_of_Middle_Creek>	Battle of Middle Creek
<Battle_of_Confey>	Battle of Confey
<Battle_of_the_Espero_Convoy>	Battle of the Espero Convoy
<Battle_of_Toksun>	Battle of Toksun
<fr/Bataille_de_Puerto_del_Carnero>	Bataille de Puerto del Carnero
<United_States_occupation_of_Haiti>	United States occupation of Haiti
<Epirus_Revolt_of_1854>	Epirus Revolt of 1854
<Japanese_invasion_of_Jolo_Island>	Japanese invasion of Jolo Island
<Battle_of_Hlobane>	Battle of Hlobane
<Battle_of_Rügen_(1565)>	Battle of Ruegen (1565)
<Battle_of_Asadabad>	Battle of Asadabad
<Battle_of_Takajō>	Battle of Takajō
<Battle_of_Kerch_Strait_(1774)>	Battle of Kerch Strait
<fr/Bataille_de_Cerro_de_Barrabás>	Bataille de Cerro de Barrabas
<Pleasant_Valley_War>	Pleasant Valley War
<fr/Bataille_d'Auverné>	Bataille d'Auverné
<Urartu–Assyria_War>	Urartu-Assyria War
<Sixth_Battle_of_the_Isonzo>	Sixth Battle of the Isonzo
<Battle_of_Port_Lyautey>	Battle of Port Lyautey
<Battle_of_Same>	Battle of Same
<it/Battaglia_di_Mahiwa>	Battaglia di Mahiwa
<Battle_of_Ostrovo>	Battle of Ostrovo
<Siege_of_Belgrade_(1688)>	Siege of Belgrade
<German_attacks_on_Nauru>	German attacks on Nauru
<de/Luftangriff_auf_Durango>	Luftangriff auf Durango
<Pacification_of_Ukrainians_in_Eastern_Galicia_(1930)>	Pacification of Ukrainians in Eastern Galicia (1930)
<Delville_Wood_South_African_National_Memorial>	Delville Wood South African National Memorial
<Malari_incident>	Malari incident
<Battle_of_the_Yellow_Ford>	Battle of the Yellow Ford
<Second_Battle_of_Cancha_Rayada>	Battle of Cancha Rayada
<fr/Combat_de_Friedberg_(Hesse)>	Combat de Friedberg (Hesse)
<fr/Guerre_civile_colombienne_(1885)>	Guerre civile colombienne (1885)
<Battle_of_Fort_Esperanza>	Battle of Fort Esperanza
<Battle_of_Anthony's_Hill>	Battle of Anthony's Hill
<nl/Beleg_van_Grave_(1586)>	Beleg van Grave
<Battle_of_Gerona_(1808)>	Battle of Gerona (1808)
<Battle_of_Zeeland>	Battle of Zeeland
<Withdrawal_of_U.S._troops_from_Afghanistan>	Withdrawal of U.S. troops from Afghanistan
<Castle_Hill_convict_rebellion>	Castle Hill convict rebellion
<Battle_of_Muizenberg>	Battle of Muizenberg
<Battle_of_Seoul>	Battle of Seoul
<Battle_of_Kerch_Strait_(1790)>	Battle of Kerch Strait
<Huesca_Offensive>	Huesca Offensive
<Rescue_of_Dustoff_65>	Rescue of Dustoff 65
<Battle_of_Firaz>	Battle of Firaz
<Battle_of_Saladen>	Battle of Saladen
<Greek–Punic_Wars>	Greek-Punic Wars
<First_Anglo-Maratha_War>	First Anglo-Maratha War
<Waziristan_campaign_(1936–39)>	Waziristan campaign
<Roman–Parthian_Wars>	Roman–Parthian Wars
<Siege_of_Balkh_(1370)>	Siege of Balkh (1370)
<Revolt_of_Ahmet_Anzavur>	Revolt of Ahmet Anzavur
<Coolavokig_Ambush>	Coolavokig Ambush
<Battle_of_Saldanha_Bay_(1781)>	Battle of Saldanha Bay (1781)
<Cretan_Revolt>	Cretan Revolt
<Red_Eyebrows>	Red Eyebrows
<Battle_of_Burdigala>	Battle of Burdigala
<1990_Strangeways_Prison_riot>	1990 Strangeways Prison riot
<it/Battaglia_di_Calmazzo>	Battaglia di Calmazzo
<Battle_of_Sariwon>	Battle of Sariwon
<Battle_of_Poelcappelle>	Battle of Poelcappelle
<2014_Euromaidan_regional_state_administration_occupations>	2014 Euromaidan regional state administration occupations
<it/Battaglia_del_fiume_Erac>	Battaglia del fiume Erac
<Battle_of_Lough_Raska>	Battle of Lough Raska
<Operation_Warrior's_Rage>	Operation Warrior's Rage
<Battle_of_Mimasetoge>	Battle of Mimasetoge
<de/Plan_de_Consolidacion_Integral_de_la_Macarena>	Plan de Consolidacion Integral de la Macarena
<Siege_of_Kumamoto_Castle>	Siege of Kumamoto Castle
<Siege_of_Narbonne_(752–59)>	Siege of Narbonne
<1980_Turkish_coup_d'état>	1980 Turkish coup d'etat
<Spanish_Revolution>	Spanish Revolution
<Battle_of_Catalán>	Battle of Catalán
<Scuttling_of_the_German_fleet_in_Scapa_Flow>	Scuttling of the German fleet in Scapa Flow
<Battle_of_Soncino>	Battle of Soncino
<Battle_of_Coille_Bhan>	Battle of Coille Bhan
<Opium_Wars>	Opium Wars
<Ecuadorian–Colombian_War>	Ecuadorian–Colombian War
<Aegean_Sea_Anti-Piracy_Operations_of_the_United_States>	Aegean Sea Anti-Piracy Operations of the United States
<Second_Battle_of_Heligoland_Bight>	Second Battle of Heligoland Bight
<Battle_of_Beaugency_(1429)>	Battle of Beaugency
<Battle_of_Slobodyshche>	Battle of Slobodyshche
<First_Battle_of_Homs>	First Battle of Homs
<Battle_of_Ryn>	Battle of Ryn
<Lillehammer_affair>	Lillehammer affair
<Battle_of_Dogger_Bank_(1916)>	Battle of Dogger Bank (1916)
<Niemba_Ambush>	Niemba Ambush
<Battle_of_Noisseville>	Battle of Noisseville
<Battle_of_Xingyang_(190)>	Battle of Xingyang (190)
<Battle_of_Doro_Passage>	Battle of Doro Passage
<Second_Battle_of_Noyon>	Second Battle of Noyon
<Revolt_of_the_Barretinas>	Revolt of the Barretinas
<Republic_of_Canada>	Republic of Canada
<Battle_of_Camarón>	Battle of Camaron
<Operation_Flaming_Dart>	Operation Flaming Dart
<Operation_Ivory_Coast>	Operation Ivory Coast
<fr/Bataille_de_Mostertshoek>	Bataille de Mostertshoek
<Sierra_Leone_Civil_War>	Sierra Leone Civil War
<Battle_of_Valdevez>	Battle of Valdevez
<Siege_of_Cawnpore>	Siege of Cawnpore
<Battle_of_Nocera>	Battle of Nocera
<Assassination_of_Sir_Henry_Gurney>	Assassination of Sir Henry Gurney
<Druze_power_struggle_(1658–67)>	Druze power struggle (1658-67)
<2009_Peruvian_political_crisis>	2009 Peruvian political crisis
<1969_Gujarat_riots>	1969 Gujarat riots
<European_theatre_of_World_War_I>	European theatre of World War I
<Battle_of_Laupen>	Battle of Laupen
<Battle_of_Edington>	Battle of Edington
<Battle_of_Landskrona>	Battle of Landskrona
<Battle_of_Velasco>	Battle of Velasco
<Battle_of_the_Medway>	Battle of the Medway
<Battle_of_Upperville>	Battle of Upperville
<Caravan_of_Death>	Caravan of Death
<Expedition_of_Khalid_ibn_al-Walid_(Banu_Jadhimah)>	Expedition of Khalid ibn al-Walid
<Operation_Clawhammer>	Operation Clawhammer
<Battle_of_Pantina>	Battle of Pantina
<Battle_of_Shakar_Kheda>	Battle of Shakar Kheda
<Battle_of_Krzywosądz>	Battle of Krzywosądz
<Battle_of_Beijing>	Battle of Beijing
<Battle_of_Noáin>	Battle of Noáin
<de/Könizer_Aufstand>	Koenizer Aufstand
<Battle_of_Peiwar_Kotal>	Battle of Peiwar Kotal
<Heiji_Rebellion>	Heiji Rebellion
<Encirclement_Campaign_against_Hunan–Jiangxi_Soviet>	Encirclement Campaign against Hunan-Jiangxi Soviet
<Siege_of_Zutphen_(1591)>	Siege of Zutphen (1591)
<Yizhou_riots>	Yizhou riots
<Battle_of_Reading_(1688)>	Battle of Reading (1688)
<Battle_of_Wœrth_(1793)>	Battle of Woerth (1793)
<Battle_of_Schliengen>	Battle of Schliengen
<Capture_of_Belgrade_(1739)>	Siege of Belgrade
<Convoy_OB_318>	Convoy OB 318
<Spanish_expedition_to_Formosa>	Spanish expedition to Formosa
<Lü_Meng's_invasion_of_Jing_Province>	Lue Meng's invasion of Jing Province
<Samaritan_Revolts>	Samaritan Revolts
<Siege_of_Santo_Domingo_(1805)>	Siege of Santo Domingo
<Battle_of_Sauce_(1816)>	Battle of Sauce
<Battle_of_Yongdong>	Battle of Yongdong
<it/Operazione_Prairie>	Operazione Prairie
<Battle_of_Beirut_(1912)>	Battle of Beirut
<Battle_of_Dolinskoye>	Battle of Dolinskoye
<Istanbul_pogrom>	Istanbul pogrom
<Siege_of_Motya>	Siege of Motya
<Siege_of_Genoa_(1747)>	Siege of Genoa (1747)
<Operation_Frankton>	Operation Frankton
<2010_Thai_political_protests>	2010 Thai political protests
<Bombing_of_Plaza_de_Mayo>	Bombing of Plaza de Mayo
<Jugurthine_War>	Jugurthine War
<Battle_of_Lasy_Królewskie>	Battle of Lasy Krolewskie
<it/Battaglia_di_Palestrina>	Battaglia di Palestrina
<Battle_of_Cynwit>	Battle of Cynwit
<Battle_of_Spercheios>	Battle of Spercheios
<Battle_of_San_Esteban_de_Gormaz_(917)>	Battle of San Esteban de Gormaz
<nl/Beleg_van_Rijnberk_(1606)>	Beleg van Rijnberk
<Battle_of_Tara_Hill>	Battle of Tara Hill
<Battle_of_Colson's_Mill>	Battle of Colson's Mill
<Siege_of_Coimbatore>	Siege of Coimbatore
<Battle_of_Imphal>	Battle of Imphal
<Siege_of_Kaganoi>	Siege of Kaganoi
<Carnation_Revolution>	Carnation Revolution
<Battle_of_Duns>	Battle of Duns
<Attack_on_Saint_Martin>	Attack on Saint Martin
<ar/قصف_أرحب>	قصف أرحب
<Siege_of_Berat_(1280–81)>	Siege of Berat (1280–81)
<Occupy_Charlotte>	Occupy Charlotte
<2011_Omani_protests>	2011 Omani protests
<Siege_of_Matsuo>	Siege of Matsuo
<Invasion_of_Minorca_(1781)>	Invasion of Minorca (1781)
<Battle_of_Mill_Springs>	Battle of Mill Springs
<Raid_of_Richmond>	Raid of Richmond
<2012–13_Maribor_protests>	2012-13 Maribor protests
<Battle_of_Mărăşeşti>	Battle of Marasesti
<fr/Bataille_de_Valennes>	Bataille de Valennes
<Zhili–Anhui_War>	Zhili-Anhui War
<Battle_of_Thessalonica_(1014)>	Battle of Thessalonica
<fr/Bataille_de_Doornkop>	Bataille de Doornkop
<Tacnazo_insurrection>	Tacnazo insurrection
<Hsinchu_Campaign>	Hsinchu Campaign
<Somali_Rebellion>	Somali Rebellion
<Battle_of_Jezzine_(1982)>	Battle of Jezzine (1982)
<Operation_Opera>	Operation Opera
<United_Irish_Uprising>	United Irish Uprising
<Operation_Flash>	Operation Flash
<Suriname_Guerrilla_War>	Suriname Guerrilla War
<Battle_of_Cape_St._George>	Battle of Cape St. George
<Flămânda_Offensive>	Flămânda Offensive
<Sid_El-Antri_massacre>	Sid El-Antri massacre
<Battle_of_Hegra_Fortress>	Battle of Hegra Fortress
<War_of_the_Mantuan_Succession>	War of the Mantuan Succession
<Siege_of_Barentu>	Siege of Barentu
<Battle_of_Krasnoi>	Battle of Krasnoi
<Battle_of_Naas>	Battle of Naas
<Carré_d'As_IV_incident>	Carré d'As IV incident
<Siege_of_Adrianople_(378)>	Siege of Adrianople
<Wech_Baghtu_wedding_party_airstrike>	Wech Baghtu wedding party airstrike
<Tver_Uprising_of_1327>	Tver Uprising of 1327
<Long_War_(20th_century)>	Long War (20th century)
<1733_slave_insurrection_on_St._John>	1733 slave insurrection on St. John
<fr/Bataille_de_Cachirí>	Bataille de Cachirí
<fr/Campagne_de_Guyane_(1817)>	Campagne de Guyane (1817)
<fr/Ordre_de_bataille_lors_de_la_bataille_de_Schleiz>	Ordre de bataille lors de la bataille de Schleiz
<Action_of_10_November_1944>	Action of 10 November 1944
<Battle_of_Agua_Dulce>	Battle of Agua Dulce
<2011_Oakland_general_strike>	2011 Oakland general strike
<Battle_of_Ky_Hoa>	Battle of Ky Hoa
<Battle_of_Thouars>	Battle of Thouars
<German_Visa_Affair_2005>	German Visa Affair 2005
<Battle_of_Peñacerrada>	Battle of Peñacerrada
<Six-Day_War_(2000)>	Six-Day War
<Battle_of_Calicut_(1502)>	Battle of Calicut (1502)
<Battle_of_Ia_Drang>	Battle of Ia Drang
<Indian_campaign_of_Alexander_the_Great>	Indian campaign of Alexander the Great
<Operation_Colossus>	Operation Colossus
<Battle_of_Nogales_(1915)>	Battle of Nogales (1915)
<Action_of_18_August_1798>	Action of 18 August 1798
<Battle_of_Uruzgan>	Battle of Uruzgan
<Battle_of_Alcoraz>	Battle of Alcoraz
<Operation_Prairie_IV>	Operation Prairie IV
<Battle_of_Lwów_(1939)>	Battle of Lwow (1939)
<Battle_of_the_Helgeå>	Battle of the Helgea
<2011_London_anti-cuts_protest>	2011 London anti-cuts protest
<Operation_Bringing_Home_the_Goods>	Operation Bringing Home the Goods
<Regina_Trench>	Regina Trench
<Action_of_12_July_1564>	Action of 12 July 1564
<Sino-Sikh_War>	Sino-Sikh War
<fr/Bataille_du_Linge>	Bataille du Linge
<Second_Battle_of_Jenné>	Second Battle of Jenné
<Posey_War>	Posey War
<Second_Battle_of_the_Isonzo>	Second Battle of the Isonzo
<Battle_of_Umm_Qasr>	Qasr
<Battle_of_Morlaix>	Battle of Morlaix
<Balochistan_conflict>	Balochistan conflict
<Hunger_War>	Hunger War
<1782-1783_unrest_in_Bahrain>	1782-1783 unrest in Bahrain
<de/Kärntner_Abwehrkampf>	Kärntner Abwehrkampf
<Battle_of_Drumlui>	Battle of Drumlui
<it/Battaglia_di_Governolo_(1526)>	Battaglia di Governolo (1526)
<Siege_of_Saigon>	Siege of Saigon
<de/Schlacht_bei_Wittenweiher>	Schlacht bei Wittenweiher
<Battle_of_Vincy>	Battle of Vincy
<Normandy_landings>	Normandy landings
<Battle_of_Mactan>	Battle of Mactan
<Battle_of_Yatay>	Battle of Yatay
<Hungarian_conquest_of_the_Carpathian_Basin>	Hungarian conquest of the Carpathian Basin
<Operation_Jerusalem_Way>	Operation Jerusalem Way
<Lungi_Lol_confrontation>	Lungi Lol confrontation
<Pan_Am_Flight_103>	Lockerbie
<Battle_of_Radom>	Battle of Radom
<de/Schwedeneinfall_1674/75>	Schwedeneinfall 1674/75
<fr/Siège_d'Ille-sur-Têt>	Siege d'Ille-sur-Tet
<Paknam_incident>	Paknam incident
<Battle_of_Urfa>	Battle of Urfa
<1922_Turin_Massacre>	1922 Turin Massacre
<Huan_Wen's_expeditions>	Huan Wen's expeditions
<Battle_of_the_North_Inch>	Battle of the North
<Third_Carlist_War>	Third Carlist War
<Battle_of_Kessler's_Cross_Lanes>	Battle of Kessler's Cross Lanes
<1993_World_Trade_Center_bombing>	1993 World Trade Center bombing
<2014_Venezuelan_protests>	Venezuelan Revolution
<Battle_of_Kabul_(1842)>	Battle of Kabul
<Battle_of_the_Bridge_of_Arcole>	Battle of the Bridge
<fr/Opération_Petrova_gora_I>	Opération Petrova gora I
<fr/Ordre_de_bataille_lors_de_la_bataille_de_Fontenoy>	Ordre de bataille lors de la bataille de Fontenoy
<Battle_of_Asfeld>	Battle of Asfeld
<Dutch_intervention_in_Bali_(1849)>	Dutch intervention in Bali (1849)
<Operation_Unified_Protector>	Operation Unified Protector
<2007_Burmese_anti-government_protests>	2007 Burmese anti-government protests
<Battle_of_Kennesaw_Mountain>	Battle of Kennesaw Mountain
<Capture_of_Kimathi>	Capture of Kimathi
<Battle_of_Mount_Cadmus>	Battle of Mount Cadmus
<fr/Bataille_de_Vezins>	Bataille de Vezins
<Operation_Kerslig>	Operation Kerslig
<Greco-Italian_War>	Greco-Italian War
<Battle_of_Mbidizi_River>	Battle of Mbidizi River
<Viet_Khang_Movement>	Viet Khang Movement
<Cresap's_War>	Cresap's War
<Invasion_of_Kuwait>	Invasion of Kuwait
<Battle_of_White_Oak_Swamp>	Battle of White Oak Swamp
<fr/Combat_de_la_Chaussée_(1814)>	Combat de la Chaussee (1814)
<Marwan_ibn_Muhammad's_invasion_of_Georgia>	Marwan ibn Muhammad's invasion of Georgia
<Deir_ez-Zor_clashes_(2011–present)>	Deir ez-Zor clashes (2011–present)
<Battle_of_Bornhöved_(1813)>	Battle of Bornhoeved (1813)
<Battle_of_Horseshoe_Bend_(1814)>	Battle of Horseshoe Bend (1814)
<Battle_of_Mpotona>	Battle of Mpotona
<Gothic_War_(535–554)>	Gothic War (535–554)
<Black_May_(1943)>	Black May (1943)
<Battle_of_River_Ibicuí_(1817)>	Battle of River Ibicuí (1817)
<Battle_of_Dilman>	Battle of Dilman
<War_of_Hum_(1326–29)>	War of Hum
<Ottoman_campaign_against_Hormuz>	Ottoman campaign against Hormuz
<Capture_of_Jericho>	Capture of Jericho
<Battle_of_Maehwa-San>	Maehwasan
<Battle_of_Nauheim>	Johannesberg
<Battle_of_Thanesar>	Battle of Thanesar
<Battle_of_Chuncheon>	Battle of Chuncheon
<Battle_of_Lake_Pontchartrain>	Battle of Lake Pontchartrain
<Israeli_naval_campaign_in_Operation_Yoav>	Israeli naval campaign in Operation Yoav
<Puerto_Rican_Nationalist_Party_Revolts_of_the_1950s>	Puerto Rican Nationalist Party Revolts of the 1950s
<Battle_of_Morar>	Battle of Morar
<Battle_of_Sar-e-Pul>	Battle of Sar-e-Pul
<Battle_of_Garni>	Battle of Garni
<Siege_of_Antwerp_(1914)>	Siege of Antwerp (1914)
<fr/Bataille_des_Haies>	Bataille des Haies
<Battle_of_Lechaeum>	Battle of Lechaeum
<Siege_of_Adrianople_(1912–13)>	Siege of Adrianople (1912-13)
<Battle_of_Ordashu>	Battle of Ordashu
<Battle_of_Prey_Veng>	Battle of Prey Veng
<Battle_of_Tarin_Kowt>	Battle of Tarin Kowt
<Battle_of_Fort_Dipitie>	Battle of Fort Dipitie
<Siege_of_Ulsan>	Siege of Ulsan
<Battle_of_Dover_(1863)>	Battle of Dover
<Siege_of_Diriyah>	Siege of Diriyah
<Battle_of_Bolivar_Heights>	Battle of Bolivar Heights
<Siege_of_Kolberg_(1807)>	Siege of Kolberg
<Battle_of_Middle_Boggy_Depot>	Battle of Middle Boggy Depot
<Battle_of_Bonari_Pass>	Battle of Bonari Pass
<Battle_of_Alexandria_(30_BC)>	Battle of Alexandria (30 BC)
<1984_Cameroonian_coup_attempt>	1984 Cameroonian coup attempt
<Battle_of_Tulifinny>	Battle of Tulifinny
<Convoy_HX_112>	Convoy HX 112
<es/Guerra_civil_peruana_de_1856-1858>	Guerra civil peruana de 1856-1858
<Cité_Soleil_raid_of_2007>	Cite Soleil raid of 2007
<it/Seconda_battaglia_di_Governolo>	Seconda battaglia di Governolo
<1996_Nigerien_coup_d'état>	1996 Nigerien coup d'etat
<2010_Moscow_Metro_bombings>	2010 Moscow Metro bombings
<East_L.A._walkouts>	East L.A. walkouts
